customer_id,company_name,industry,team_size_bucket,plan_tier,signup_date,date,mrr,cac,ltv,nps_score,is_active,is_new,is_churned
17,"Green Analytics",E-Commerce,11-50,Starter,2023-01-01,2024-03-03,121.04,157,2472,6,1,0,0
18,"Zen Analytics",EdTech,11-50,Starter,2023-03-04,2024-03-03,0,141,3775,5,0,0,0
20,"Dash Analytics",FinTech,11-50,Starter,2023-03-31,2024-03-03,165.52,167,3248,6,1,0,0
23,"Bold Labs",SaaS,1-10,Starter,2023-10-01,2024-03-03,187.74,172,3799,7,1,0,0
24,"Clear Labs",HealthTech,11-50,Growth,2023-10-01,2024-03-03,348.89,662,11419,7,1,0,0
25,"Bright Labs",SaaS,11-50,Growth,2023-02-01,2024-03-03,0,539,11926,7,0,0,0
26,"Fast Labs",E-Commerce,1-10,Starter,2023-12-02,2024-03-03,104.74,138,2130,6,1,0,0
31,"Peak Labs",SaaS,51-200,Growth,2023-05-01,2024-03-03,488.21,658,16737,8,1,0,0
33,"Nova Labs",SaaS,51-200,Growth,2023-10-01,2024-03-03,501.93,624,16316,8,1,0,0
34,"Apex Labs",EdTech,11-50,Growth,2023-07-31,2024-03-03,0,570,14028,8,0,0,0
35,"Blue Labs",EdTech,1-10,Starter,2023-07-01,2024-03-03,146.17,155,2921,7,1,0,0
36,"Red Labs",FinTech,11-50,Growth,2023-05-01,2024-03-03,537.69,524,18065,8,1,0,0
39,"Flux Labs",FinTech,11-50,Growth,2024-01-01,2024-03-03,885.97,590,29947,7,1,0,0
40,"Dash Labs",E-Commerce,11-50,Starter,2023-05-31,2024-03-03,99.41,169,2001,5,1,0,1
41,"Quick Works",SaaS,11-50,Starter,2023-07-01,2024-03-03,61.89,130,1221,6,1,0,0
42,"Smart Works",FinTech,51-200,Growth,2023-03-31,2024-03-03,898.18,625,29973,7,1,0,0
43,"Bold Works",E-Commerce,51-200,Enterprise,2023-07-31,2024-03-03,5472.81,3323,362940,7,1,0,0
44,"Clear Works",SaaS,11-50,Growth,2023-01-01,2024-03-03,695.32,545,23892,8,1,0,0
45,"Bright Works",E-Commerce,1-10,Starter,2023-05-01,2024-03-03,70.2,161,1386,5,1,0,1
47,"Sharp Works",SaaS,1-10,Starter,2024-02-01,2024-03-03,117.48,172,2342,5,1,0,0
48,"Prime Works",HealthTech,11-50,Starter,2023-03-04,2024-03-03,185.51,146,3685,7,1,0,0
49,"Core Works",FinTech,1-10,Starter,2023-10-01,2024-03-03,90.04,149,1850,5,1,0,0
50,"Edge Works",SaaS,11-50,Growth,2023-02-01,2024-03-03,0,619,29927,7,0,0,0
51,"Peak Works",EdTech,51-200,Growth,2023-05-31,2024-03-03,840.93,606,28659,7,1,0,0
52,"Deep Works",SaaS,200+,Enterprise,2024-03-03,2024-03-03,6780.22,2741,455801,7,1,1,0
53,"Nova Works",SaaS,51-200,Growth,2023-03-31,2024-03-03,0,541,32711,8,0,0,0
54,"Apex Works",SaaS,1-10,Starter,2024-01-01,2024-03-03,66.02,151,1298,6,1,0,0
55,"Blue Works",FinTech,200+,Enterprise,2023-03-31,2024-03-03,5699.56,3191,377504,8,1,0,0
56,"Red Works",FinTech,200+,Enterprise,2023-08-31,2024-03-03,6752.51,3097,456296,8,1,0,0
57,"Green Works",E-Commerce,11-50,Growth,2024-03-03,2024-03-03,850.9,652,27664,8,1,1,0
58,"Zen Works",E-Commerce,51-200,Growth,2023-02-01,2024-03-03,0,664,22477,6,0,0,0
59,"Flux Works",SaaS,51-200,Growth,2023-07-31,2024-03-03,0,660,24491,7,0,0,0
61,"Quick Tech",EdTech,11-50,Growth,2023-05-01,2024-03-03,761.35,658,25778,7,1,0,0
63,"Bold Tech",E-Commerce,1-10,Starter,2023-10-01,2024-03-03,58.48,128,1192,6,1,0,0
64,"Clear Tech",FinTech,11-50,Growth,2023-12-02,2024-03-03,920.65,684,30229,6,1,0,0
66,"Fast Tech",EdTech,1-10,Starter,2023-02-01,2024-03-03,164.09,129,3267,5,1,0,0
67,"Sharp Tech",E-Commerce,11-50,Growth,2023-07-01,2024-03-03,853.38,512,29131,6,1,0,0
68,"Prime Tech",HealthTech,11-50,Starter,2023-05-01,2024-03-03,0,163,1199,7,0,0,0
69,"Core Tech",SaaS,51-200,Enterprise,2023-05-01,2024-03-03,0,3083,313477,8,0,0,0
70,"Edge Tech",SaaS,51-200,Growth,2024-03-03,2024-03-03,411.52,516,13452,8,1,1,0
71,"Peak Tech",EdTech,1-10,Starter,2023-08-31,2024-03-03,0,142,3501,7,0,0,0
72,"Deep Tech",EdTech,1-10,Starter,2023-07-01,2024-03-03,157.22,167,3093,5,1,0,0
74,"Apex Tech",FinTech,11-50,Growth,2023-03-04,2024-03-03,0,649,11544,7,0,0,0
76,"Red Tech",E-Commerce,11-50,Growth,2023-03-04,2024-03-03,786.29,649,25937,7,1,0,0
77,"Green Tech",SaaS,11-50,Growth,2023-12-02,2024-03-03,387.97,587,12890,6,1,0,0
78,"Zen Tech",FinTech,11-50,Starter,2023-05-01,2024-03-03,112.32,162,2217,6,1,0,0
79,"Flux Tech",SaaS,11-50,Growth,2023-10-01,2024-03-03,311.76,677,10557,7,1,0,0
81,"Quick Hub",FinTech,51-200,Growth,2024-03-03,2024-03-03,863.63,518,29161,6,1,1,0
84,"Clear Hub",SaaS,51-200,Growth,2023-03-04,2024-03-03,0,583,32656,7,0,0,0
85,"Bright Hub",SaaS,11-50,Starter,2023-05-31,2024-03-03,63.92,131,1274,6,1,0,0
86,"Fast Hub",EdTech,11-50,Starter,2023-01-01,2024-03-03,150.91,147,2988,5,1,0,0
87,"Sharp Hub",EdTech,51-200,Enterprise,2023-12-02,2024-03-03,4314.59,2582,286831,9,1,0,0
88,"Prime Hub",EdTech,1-10,Starter,2023-12-02,2024-03-03,135.26,161,2684,7,1,0,0
89,"Core Hub",E-Commerce,11-50,Starter,2023-01-01,2024-03-03,190.37,145,3899,5,1,0,0
91,"Peak Hub",E-Commerce,11-50,Growth,2023-01-01,2024-03-03,0,652,31023,7,0,0,0
93,"Nova Hub",FinTech,1-10,Starter,2023-05-31,2024-03-03,0,162,3738,5,0,0,0
95,"Blue Hub",E-Commerce,11-50,Starter,2024-01-01,2024-03-03,142.13,131,2880,6,1,0,0
96,"Red Hub",SaaS,11-50,Starter,2024-03-03,2024-03-03,137.16,159,2737,7,1,1,0
97,"Green Hub",SaaS,1-10,Starter,2024-02-01,2024-03-03,171.7,160,3391,6,1,0,0
99,"Flux Hub",FinTech,11-50,Growth,2023-05-31,2024-03-03,476.58,624,15570,8,1,0,1
100,"Dash Hub",EdTech,51-200,Enterprise,2024-02-01,2024-03-03,7596.73,2960,521796,9,1,0,0
101,"Quick Base",HealthTech,11-50,Starter,2023-12-02,2024-03-03,115.61,169,2329,7,1,0,0
103,"Bold Base",HealthTech,51-200,Enterprise,2024-01-01,2024-03-03,6469.67,3315,418800,8,1,0,0
104,"Clear Base",FinTech,51-200,Growth,2023-07-01,2024-03-03,0,680,19497,6,0,0,0
110,"Edge Base",EdTech,51-200,Growth,2023-07-01,2024-03-03,638.11,560,21141,7,1,0,0
111,"Peak Base",E-Commerce,200+,Enterprise,2023-10-31,2024-03-03,4946.91,2737,329497,9,1,0,0
112,"Deep Base",FinTech,11-50,Growth,2023-10-31,2024-03-03,361.71,569,12342,6,1,0,0
113,"Nova Base",SaaS,1-10,Starter,2024-01-01,2024-03-03,128.91,130,2522,6,1,0,0
114,"Apex Base",E-Commerce,11-50,Starter,2023-01-01,2024-03-03,67.03,159,1362,6,1,0,0
118,"Zen Base",EdTech,51-200,Enterprise,2023-10-01,2024-03-03,7372.69,3013,489561,8,1,0,0
119,"Flux Base",E-Commerce,11-50,Growth,2023-12-02,2024-03-03,330.71,580,11033,6,1,0,0
121,"Quick Flow",SaaS,200+,Enterprise,2023-01-01,2024-03-03,6124.32,2803,418187,7,1,0,0
122,"Smart Flow",HealthTech,11-50,Growth,2024-02-01,2024-03-03,669.6,602,22474,8,1,0,0
123,"Bold Flow",SaaS,1-10,Starter,2024-01-01,2024-03-03,61.39,172,1202,7,1,0,0
124,"Clear Flow",HealthTech,11-50,Starter,2023-08-31,2024-03-03,118.39,149,2313,7,1,0,0
125,"Bright Flow",FinTech,1-10,Starter,2023-05-01,2024-03-03,53.55,143,1058,6,1,0,0
126,"Fast Flow",SaaS,51-200,Growth,2023-05-31,2024-03-03,703.6,539,24145,6,1,0,0
127,"Sharp Flow",SaaS,51-200,Growth,2023-07-01,2024-03-03,763.1,642,25711,6,1,0,1
128,"Prime Flow",E-Commerce,1-10,Starter,2023-12-02,2024-03-03,55.8,129,1148,6,1,0,0
129,"Core Flow",SaaS,1-10,Starter,2024-02-01,2024-03-03,179.7,172,3649,7,1,0,0
130,"Edge Flow",FinTech,11-50,Starter,2023-10-31,2024-03-03,100.98,141,1994,6,1,0,0
131,"Peak Flow",SaaS,51-200,Growth,2023-03-31,2024-03-03,628.15,677,20929,6,1,0,0
134,"Apex Flow",SaaS,1-10,Starter,2023-01-01,2024-03-03,0,171,3751,6,0,0,0
135,"Blue Flow",E-Commerce,51-200,Growth,2024-03-03,2024-03-03,726.15,671,23963,6,1,1,0
136,"Red Flow",HealthTech,11-50,Growth,2023-03-04,2024-03-03,555.37,553,18324,7,1,0,0
137,"Green Flow",SaaS,11-50,Starter,2023-10-01,2024-03-03,142.81,156,2933,7,1,0,0
139,"Flux Flow",SaaS,11-50,Starter,2023-03-04,2024-03-03,88.87,132,1792,6,1,0,0
141,"Quick Sync",E-Commerce,11-50,Starter,2023-10-01,2024-03-03,74.44,153,1510,6,1,0,0
142,"Smart Sync",FinTech,51-200,Growth,2024-02-01,2024-03-03,997.28,524,33292,8,1,0,0
143,"Bold Sync",FinTech,200+,Enterprise,2023-07-01,2024-03-03,2361.75,3099,154093,8,1,0,0
144,"Clear Sync",SaaS,11-50,Growth,2023-08-31,2024-03-03,608.49,544,19775,6,1,0,0
145,"Bright Sync",FinTech,11-50,Growth,2024-02-01,2024-03-03,982.31,670,33186,8,1,0,0
147,"Sharp Sync",SaaS,51-200,Growth,2023-08-31,2024-03-03,0,572,32262,8,0,0,0
148,"Prime Sync",FinTech,1-10,Starter,2023-07-01,2024-03-03,119.69,142,2462,7,1,0,0
149,"Core Sync",E-Commerce,11-50,Growth,2023-05-01,2024-03-03,517.85,520,17028,6,1,0,0
150,"Edge Sync",SaaS,11-50,Starter,2023-03-31,2024-03-03,175.82,151,3593,7,1,0,0
1,"Quick Analytics",SaaS,1-10,Starter,2023-10-01,2024-03-31,127.76,134,2567,5,1,0,0
3,"Bold Analytics",E-Commerce,11-50,Starter,2023-07-01,2024-03-31,106.35,168,2168,5,1,0,0
4,"Clear Analytics",E-Commerce,11-50,Starter,2023-12-02,2024-03-31,0,128,2274,5,0,0,0
5,"Bright Analytics",E-Commerce,11-50,Starter,2023-05-31,2024-03-31,0,132,1767,6,0,0,0
7,"Sharp Analytics",SaaS,11-50,Starter,2024-02-01,2024-03-31,121.34,131,2423,5,1,0,0
8,"Prime Analytics",FinTech,1-10,Starter,2023-10-31,2024-03-31,144.72,135,2955,6,1,0,0
9,"Core Analytics",SaaS,51-200,Growth,2023-03-31,2024-03-31,567.47,601,19228,6,1,0,0
10,"Edge Analytics",FinTech,1-10,Starter,2024-03-03,2024-03-31,73.87,147,1463,5,1,0,0
11,"Peak Analytics",FinTech,200+,Enterprise,2024-02-01,2024-03-31,6957.68,3059,474251,9,1,0,0
12,"Deep Analytics",SaaS,11-50,Growth,2024-01-01,2024-03-31,990.91,593,32644,8,1,0,0
13,"Nova Analytics",HealthTech,51-200,Growth,2023-05-31,2024-03-31,0,627,33036,7,0,0,0
14,"Apex Analytics",HealthTech,11-50,Starter,2023-12-02,2024-03-31,77.58,172,1525,5,1,0,0
15,"Blue Analytics",HealthTech,1-10,Starter,2023-08-31,2024-03-31,119.6,164,2410,5,1,0,0
16,"Red Analytics",EdTech,11-50,Starter,2023-05-31,2024-03-31,65.61,170,1311,5,1,0,0
17,"Green Analytics",E-Commerce,11-50,Starter,2023-01-01,2024-03-31,125.38,157,2472,6,1,0,1
18,"Zen Analytics",EdTech,11-50,Starter,2023-03-04,2024-03-31,0,141,3775,5,0,0,0
20,"Dash Analytics",FinTech,11-50,Starter,2023-03-31,2024-03-31,158.82,167,3248,6,1,0,0
21,"Quick Labs",HealthTech,11-50,Starter,2024-03-31,2024-03-31,122.1,133,2431,6,1,1,0
23,"Bold Labs",SaaS,1-10,Starter,2023-10-01,2024-03-31,188.31,172,3799,6,1,0,0
24,"Clear Labs",HealthTech,11-50,Growth,2023-10-01,2024-03-31,337.9,662,11419,7,1,0,0
25,"Bright Labs",SaaS,11-50,Growth,2023-02-01,2024-03-31,0,539,11926,8,0,0,0
26,"Fast Labs",E-Commerce,1-10,Starter,2023-12-02,2024-03-31,108.15,138,2130,7,1,0,0
27,"Sharp Labs",EdTech,1-10,Starter,2024-03-31,2024-03-31,103.94,160,2118,6,1,1,0
31,"Peak Labs",SaaS,51-200,Growth,2023-05-01,2024-03-31,514.79,658,16737,6,1,0,0
33,"Nova Labs",SaaS,51-200,Growth,2023-10-01,2024-03-31,498.59,624,16316,8,1,0,0
34,"Apex Labs",EdTech,11-50,Growth,2023-07-31,2024-03-31,0,570,14028,6,0,0,0
35,"Blue Labs",EdTech,1-10,Starter,2023-07-01,2024-03-31,146.18,155,2921,7,1,0,0
36,"Red Labs",FinTech,11-50,Growth,2023-05-01,2024-03-31,552.64,524,18065,6,1,0,0
37,"Green Labs",FinTech,1-10,Starter,2024-03-31,2024-03-31,107.18,148,2105,5,1,1,0
38,"Zen Labs",SaaS,11-50,Growth,2024-03-31,2024-03-31,329.69,576,10880,6,1,1,0
39,"Flux Labs",FinTech,11-50,Growth,2024-01-01,2024-03-31,898.33,590,29947,6,1,0,0
40,"Dash Labs",E-Commerce,11-50,Starter,2023-05-31,2024-03-31,0,169,2001,6,0,0,0
41,"Quick Works",SaaS,11-50,Starter,2023-07-01,2024-03-31,60.39,130,1221,7,1,0,0
42,"Smart Works",FinTech,51-200,Growth,2023-03-31,2024-03-31,886.38,625,29973,7,1,0,1
43,"Bold Works",E-Commerce,51-200,Enterprise,2023-07-31,2024-03-31,5302.66,3323,362940,8,1,0,0
44,"Clear Works",SaaS,11-50,Growth,2023-01-01,2024-03-31,715.18,545,23892,6,1,0,0
45,"Bright Works",E-Commerce,1-10,Starter,2023-05-01,2024-03-31,0,161,1386,7,0,0,0
47,"Sharp Works",SaaS,1-10,Starter,2024-02-01,2024-03-31,114.1,172,2342,7,1,0,0
48,"Prime Works",HealthTech,11-50,Starter,2023-03-04,2024-03-31,182.24,146,3685,6,1,0,0
49,"Core Works",FinTech,1-10,Starter,2023-10-01,2024-03-31,95.16,149,1850,7,1,0,0
50,"Edge Works",SaaS,11-50,Growth,2023-02-01,2024-03-31,0,619,29927,8,0,0,0
51,"Peak Works",EdTech,51-200,Growth,2023-05-31,2024-03-31,851.21,606,28659,8,1,0,0
52,"Deep Works",SaaS,200+,Enterprise,2024-03-03,2024-03-31,6737.81,2741,455801,9,1,0,0
53,"Nova Works",SaaS,51-200,Growth,2023-03-31,2024-03-31,0,541,32711,8,0,0,0
54,"Apex Works",SaaS,1-10,Starter,2024-01-01,2024-03-31,64.06,151,1298,5,1,0,0
55,"Blue Works",FinTech,200+,Enterprise,2023-03-31,2024-03-31,5803.66,3191,377504,7,1,0,0
56,"Red Works",FinTech,200+,Enterprise,2023-08-31,2024-03-31,6965.47,3097,456296,7,1,0,0
57,"Green Works",E-Commerce,11-50,Growth,2024-03-03,2024-03-31,835.56,652,27664,8,1,0,0
58,"Zen Works",E-Commerce,51-200,Growth,2023-02-01,2024-03-31,0,664,22477,8,0,0,0
59,"Flux Works",SaaS,51-200,Growth,2023-07-31,2024-03-31,0,660,24491,8,0,0,0
61,"Quick Tech",EdTech,11-50,Growth,2023-05-01,2024-03-31,788.71,658,25778,8,1,0,0
63,"Bold Tech",E-Commerce,1-10,Starter,2023-10-01,2024-03-31,60.17,128,1192,5,1,0,0
64,"Clear Tech",FinTech,11-50,Growth,2023-12-02,2024-03-31,925.05,684,30229,7,1,0,0
66,"Fast Tech",EdTech,1-10,Starter,2023-02-01,2024-03-31,164.18,129,3267,7,1,0,0
67,"Sharp Tech",E-Commerce,11-50,Growth,2023-07-01,2024-03-31,872.6,512,29131,6,1,0,0
68,"Prime Tech",HealthTech,11-50,Starter,2023-05-01,2024-03-31,0,163,1199,5,0,0,0
69,"Core Tech",SaaS,51-200,Enterprise,2023-05-01,2024-03-31,0,3083,313477,8,0,0,0
70,"Edge Tech",SaaS,51-200,Growth,2024-03-03,2024-03-31,406.17,516,13452,7,1,0,0
71,"Peak Tech",EdTech,1-10,Starter,2023-08-31,2024-03-31,0,142,3501,6,0,0,0
72,"Deep Tech",EdTech,1-10,Starter,2023-07-01,2024-03-31,152.16,167,3093,6,1,0,0
73,"Nova Tech",FinTech,51-200,Growth,2024-03-31,2024-03-31,513.71,658,17215,7,1,1,0
74,"Apex Tech",FinTech,11-50,Growth,2023-03-04,2024-03-31,0,649,11544,8,0,0,0
75,"Blue Tech",HealthTech,51-200,Growth,2024-03-31,2024-03-31,419.58,613,13951,7,1,1,0
76,"Red Tech",E-Commerce,11-50,Growth,2023-03-04,2024-03-31,773.25,649,25937,8,1,0,1
77,"Green Tech",SaaS,11-50,Growth,2023-12-02,2024-03-31,390.94,587,12890,7,1,0,0
78,"Zen Tech",FinTech,11-50,Starter,2023-05-01,2024-03-31,112.6,162,2217,6,1,0,0
79,"Flux Tech",SaaS,11-50,Growth,2023-10-01,2024-03-31,316.5,677,10557,6,1,0,0
80,"Dash Tech",FinTech,1-10,Starter,2024-03-31,2024-03-31,149.55,136,2935,7,1,1,0
81,"Quick Hub",FinTech,51-200,Growth,2024-03-03,2024-03-31,895.51,518,29161,8,1,0,0
84,"Clear Hub",SaaS,51-200,Growth,2023-03-04,2024-03-31,0,583,32656,6,0,0,0
85,"Bright Hub",SaaS,11-50,Starter,2023-05-31,2024-03-31,65.52,131,1274,5,1,0,0
86,"Fast Hub",EdTech,11-50,Starter,2023-01-01,2024-03-31,152.67,147,2988,6,1,0,0
87,"Sharp Hub",EdTech,51-200,Enterprise,2023-12-02,2024-03-31,4194.03,2582,286831,7,1,0,0
88,"Prime Hub",EdTech,1-10,Starter,2023-12-02,2024-03-31,131.4,161,2684,6,1,0,0
89,"Core Hub",E-Commerce,11-50,Starter,2023-01-01,2024-03-31,199.06,145,3899,6,1,0,0
90,"Edge Hub",HealthTech,200+,Enterprise,2024-03-31,2024-03-31,3822.39,2692,256963,9,1,1,0
91,"Peak Hub",E-Commerce,11-50,Growth,2023-01-01,2024-03-31,0,652,31023,7,0,0,0
93,"Nova Hub",FinTech,1-10,Starter,2023-05-31,2024-03-31,0,162,3738,7,0,0,0
94,"Apex Hub",HealthTech,1-10,Starter,2024-03-31,2024-03-31,156.85,132,3187,6,1,1,0
95,"Blue Hub",E-Commerce,11-50,Starter,2024-01-01,2024-03-31,142.26,131,2880,7,1,0,0
96,"Red Hub",SaaS,11-50,Starter,2024-03-03,2024-03-31,140.57,159,2737,6,1,0,0
97,"Green Hub",SaaS,1-10,Starter,2024-02-01,2024-03-31,170.97,160,3391,6,1,0,0
99,"Flux Hub",FinTech,11-50,Growth,2023-05-31,2024-03-31,0,624,15570,7,0,0,0
100,"Dash Hub",EdTech,51-200,Enterprise,2024-02-01,2024-03-31,7818.76,2960,521796,9,1,0,0
101,"Quick Base",HealthTech,11-50,Starter,2023-12-02,2024-03-31,113.85,169,2329,7,1,0,0
103,"Bold Base",HealthTech,51-200,Enterprise,2024-01-01,2024-03-31,6116.19,3315,418800,9,1,0,0
104,"Clear Base",FinTech,51-200,Growth,2023-07-01,2024-03-31,0,680,19497,7,0,0,0
107,"Sharp Base",SaaS,1-10,Starter,2024-03-31,2024-03-31,132.08,148,2640,5,1,1,0
110,"Edge Base",EdTech,51-200,Growth,2023-07-01,2024-03-31,643.31,560,21141,8,1,0,0
111,"Peak Base",E-Commerce,200+,Enterprise,2023-10-31,2024-03-31,4898.58,2737,329497,8,1,0,0
112,"Deep Base",FinTech,11-50,Growth,2023-10-31,2024-03-31,380.78,569,12342,8,1,0,0
113,"Nova Base",SaaS,1-10,Starter,2024-01-01,2024-03-31,129.59,130,2522,5,1,0,0
114,"Apex Base",E-Commerce,11-50,Starter,2023-01-01,2024-03-31,68.33,159,1362,7,1,0,0
117,"Green Base",E-Commerce,200+,Enterprise,2024-03-31,2024-03-31,2120.98,2772,138167,9,1,1,0
118,"Zen Base",EdTech,51-200,Enterprise,2023-10-01,2024-03-31,7367.03,3013,489561,7,1,0,0
119,"Flux Base",E-Commerce,11-50,Growth,2023-12-02,2024-03-31,335.72,580,11033,7,1,0,0
120,"Dash Base",FinTech,11-50,Starter,2024-03-31,2024-03-31,57.57,132,1141,6,1,1,0
121,"Quick Flow",SaaS,200+,Enterprise,2023-01-01,2024-03-31,6207.24,2803,418187,8,1,0,0
122,"Smart Flow",HealthTech,11-50,Growth,2024-02-01,2024-03-31,678.94,602,22474,8,1,0,0
123,"Bold Flow",SaaS,1-10,Starter,2024-01-01,2024-03-31,60.48,172,1202,5,1,0,0
124,"Clear Flow",HealthTech,11-50,Starter,2023-08-31,2024-03-31,116.84,149,2313,6,1,0,0
125,"Bright Flow",FinTech,1-10,Starter,2023-05-01,2024-03-31,51.72,143,1058,6,1,0,0
126,"Fast Flow",SaaS,51-200,Growth,2023-05-31,2024-03-31,723.47,539,24145,6,1,0,0
127,"Sharp Flow",SaaS,51-200,Growth,2023-07-01,2024-03-31,0,642,25711,6,0,0,0
128,"Prime Flow",E-Commerce,1-10,Starter,2023-12-02,2024-03-31,56.7,129,1148,7,1,0,0
129,"Core Flow",SaaS,1-10,Starter,2024-02-01,2024-03-31,186.94,172,3649,5,1,0,0
130,"Edge Flow",FinTech,11-50,Starter,2023-10-31,2024-03-31,100.62,141,1994,5,1,0,0
131,"Peak Flow",SaaS,51-200,Growth,2023-03-31,2024-03-31,639.47,677,20929,6,1,0,0
132,"Deep Flow",EdTech,11-50,Growth,2024-03-31,2024-03-31,679.75,659,22332,8,1,1,0
134,"Apex Flow",SaaS,1-10,Starter,2023-01-01,2024-03-31,0,171,3751,6,0,0,0
135,"Blue Flow",E-Commerce,51-200,Growth,2024-03-03,2024-03-31,740.24,671,23963,7,1,0,0
136,"Red Flow",HealthTech,11-50,Growth,2023-03-04,2024-03-31,534.45,553,18324,6,1,0,0
137,"Green Flow",SaaS,11-50,Starter,2023-10-01,2024-03-31,147.52,156,2933,5,1,0,0
138,"Zen Flow",E-Commerce,1-10,Starter,2024-03-31,2024-03-31,152.01,132,2989,6,1,1,0
139,"Flux Flow",SaaS,11-50,Starter,2023-03-04,2024-03-31,91.89,132,1792,5,1,0,0
140,"Dash Flow",SaaS,11-50,Starter,2024-03-31,2024-03-31,69.12,172,1366,5,1,1,0
141,"Quick Sync",E-Commerce,11-50,Starter,2023-10-01,2024-03-31,76.73,153,1510,5,1,0,0
142,"Smart Sync",FinTech,51-200,Growth,2024-02-01,2024-03-31,985.89,524,33292,6,1,0,0
143,"Bold Sync",FinTech,200+,Enterprise,2023-07-01,2024-03-31,2308.72,3099,154093,9,1,0,0
144,"Clear Sync",SaaS,11-50,Growth,2023-08-31,2024-03-31,601.8,544,19775,8,1,0,0
145,"Bright Sync",FinTech,11-50,Growth,2024-02-01,2024-03-31,984.52,670,33186,7,1,0,0
147,"Sharp Sync",SaaS,51-200,Growth,2023-08-31,2024-03-31,0,572,32262,7,0,0,0
148,"Prime Sync",FinTech,1-10,Starter,2023-07-01,2024-03-31,124.61,142,2462,5,1,0,0
149,"Core Sync",E-Commerce,11-50,Growth,2023-05-01,2024-03-31,499.06,520,17028,8,1,0,0
150,"Edge Sync",SaaS,11-50,Starter,2023-03-31,2024-03-31,175.68,151,3593,5,1,0,0
1,"Quick Analytics",SaaS,1-10,Starter,2023-10-01,2024-05-01,129.33,134,2567,6,1,0,0
2,"Smart Analytics",FinTech,1-10,Starter,2024-05-01,2024-05-01,185.01,149,3763,6,1,1,0
3,"Bold Analytics",E-Commerce,11-50,Starter,2023-07-01,2024-05-01,108.73,168,2168,7,1,0,1
4,"Clear Analytics",E-Commerce,11-50,Starter,2023-12-02,2024-05-01,0,128,2274,6,0,0,0
5,"Bright Analytics",E-Commerce,11-50,Starter,2023-05-31,2024-05-01,0,132,1767,7,0,0,0
7,"Sharp Analytics",SaaS,11-50,Starter,2024-02-01,2024-05-01,119.02,131,2423,5,1,0,0
8,"Prime Analytics",FinTech,1-10,Starter,2023-10-31,2024-05-01,145.43,135,2955,6,1,0,0
9,"Core Analytics",SaaS,51-200,Growth,2023-03-31,2024-05-01,571.32,601,19228,6,1,0,0
10,"Edge Analytics",FinTech,1-10,Starter,2024-03-03,2024-05-01,73.77,147,1463,7,1,0,0
11,"Peak Analytics",FinTech,200+,Enterprise,2024-02-01,2024-05-01,7143.67,3059,474251,7,1,0,0
12,"Deep Analytics",SaaS,11-50,Growth,2024-01-01,2024-05-01,986.3,593,32644,7,1,0,0
13,"Nova Analytics",HealthTech,51-200,Growth,2023-05-31,2024-05-01,0,627,33036,7,0,0,0
14,"Apex Analytics",HealthTech,11-50,Starter,2023-12-02,2024-05-01,76.43,172,1525,6,1,0,0
15,"Blue Analytics",HealthTech,1-10,Starter,2023-08-31,2024-05-01,121.44,164,2410,5,1,0,0
16,"Red Analytics",EdTech,11-50,Starter,2023-05-31,2024-05-01,67.4,170,1311,6,1,0,0
17,"Green Analytics",E-Commerce,11-50,Starter,2023-01-01,2024-05-01,0,157,2472,5,0,0,0
18,"Zen Analytics",EdTech,11-50,Starter,2023-03-04,2024-05-01,0,141,3775,6,0,0,0
20,"Dash Analytics",FinTech,11-50,Starter,2023-03-31,2024-05-01,162.57,167,3248,5,1,0,0
21,"Quick Labs",HealthTech,11-50,Starter,2024-03-31,2024-05-01,118.72,133,2431,5,1,0,0
22,"Smart Labs",EdTech,51-200,Growth,2024-05-01,2024-05-01,748.7,618,24760,8,1,1,0
23,"Bold Labs",SaaS,1-10,Starter,2023-10-01,2024-05-01,190.35,172,3799,6,1,0,0
24,"Clear Labs",HealthTech,11-50,Growth,2023-10-01,2024-05-01,350.79,662,11419,7,1,0,0
25,"Bright Labs",SaaS,11-50,Growth,2023-02-01,2024-05-01,0,539,11926,7,0,0,0
26,"Fast Labs",E-Commerce,1-10,Starter,2023-12-02,2024-05-01,107.58,138,2130,6,1,0,0
27,"Sharp Labs",EdTech,1-10,Starter,2024-03-31,2024-05-01,106.6,160,2118,6,1,0,0
30,"Edge Labs",EdTech,1-10,Starter,2024-05-01,2024-05-01,56.84,131,1142,6,1,1,0
31,"Peak Labs",SaaS,51-200,Growth,2023-05-01,2024-05-01,502.29,658,16737,7,1,0,0
33,"Nova Labs",SaaS,51-200,Growth,2023-10-01,2024-05-01,478.46,624,16316,6,1,0,0
34,"Apex Labs",EdTech,11-50,Growth,2023-07-31,2024-05-01,0,570,14028,7,0,0,0
35,"Blue Labs",EdTech,1-10,Starter,2023-07-01,2024-05-01,145.69,155,2921,5,1,0,0
36,"Red Labs",FinTech,11-50,Growth,2023-05-01,2024-05-01,542.99,524,18065,6,1,0,0
37,"Green Labs",FinTech,1-10,Starter,2024-03-31,2024-05-01,108.28,148,2105,7,1,0,0
38,"Zen Labs",SaaS,11-50,Growth,2024-03-31,2024-05-01,320.52,576,10880,6,1,0,0
39,"Flux Labs",FinTech,11-50,Growth,2024-01-01,2024-05-01,900.87,590,29947,8,1,0,0
40,"Dash Labs",E-Commerce,11-50,Starter,2023-05-31,2024-05-01,0,169,2001,6,0,0,0
